1	0			2.97999616930656
2	0.180000000000000	3.00974242768723
3	0.360000000000000	3.04484202628588
4	0.540000000000000	3.10764508601278
5	0.720000000000000	3.13585999090866
6	0.900000000000000	3.14876612710108
7	1.08000000000000	3.16397717796795
8	1.26000000000000	3.20419432849825
9	1.44000000000000	3.25427379398504
10	1.62000000000000	3.25454842199154
11	1.80000000000000	3.29898714509713
12	1.98000000000000	3.29334542469963
13	2.16000000000000	3.33481955463542
14	2.34000000000000	3.36914622926322
15	2.52000000000000	3.34707139936330
16	2.70000000000000	3.38060138927467
17	2.88000000000000	3.37468005356497
18	3.06000000000000	3.39079737840180
19	3.24000000000000	3.40048333544077
20	3.42000000000000	3.41402264372762
21	3.60000000000000	3.45833724983810
22	3.78000000000000	3.45568883797172
23	3.96000000000000	3.47844658115987
24	4.14000000000000	3.49948061776484
25	4.32000000000000	3.50069130197505
26	4.50000000000000	3.51906961777135
27	4.68000000000000	3.51184903470536
28	4.86000000000000	3.52438219221278
29	5.04000000000000	3.51472033003106
30	5.22000000000000	3.48654598605087
31	5.40000000000000	3.51427501707959
32	5.58000000000000	3.51135555693601
33	5.76000000000000	3.51360233705089
34	5.94000000000000	3.50832822514104
35	6.12000000000000	3.47772382000980
36	6.30000000000000	3.48320585743271
37	6.48000000000000	3.49175678858600
38	6.66000000000000	3.47136813156253
39	6.84000000000000	3.48469022010507
40	7.02000000000000	3.42704713826374
41	7.20000000000000	3.45931410570611
42	7.38000000000000	3.43697396535725
43	7.56000000000000	3.39480571390119
44	7.74000000000000	3.39990782055815
45	7.92000000000000	3.37349447538976
46	8.10000000000000	3.33578635471734
47	8.28000000000000	3.34211187975486
48	8.46000000000000	3.34728175939090
49	8.64000000000000	3.29443562938438
50	8.82000000000000	3.28099463578958
51	9			3.22865821482617
52	9.18000000000000	3.20928793748833
53	9.36000000000000	3.18120504618503
54	9.54000000000000	3.14660384563786
55	9.72000000000000	3.13255227983805
56	9.90000000000000	3.10062801539402
57	10.0800000000000	3.07779748132642
58	10.2600000000000	3.03264376193825
59	10.4400000000000	3.05163087583760
60	10.6200000000000	2.98849205128394
61	10.8000000000000	2.94575077828410
62	10.9800000000000	2.90110396547676
63	11.1600000000000	2.87046434558798
64	11.3400000000000	2.83382265247033
65	11.5200000000000	2.82559084557898
66	11.7000000000000	2.75870837583839
67	11.8800000000000	2.72333202028499
68	12.0600000000000	2.64370370781342
69	12.2400000000000	2.63414692586069
70	12.4200000000000	2.59983254535085
71	12.6000000000000	2.54575099102743
72	12.7800000000000	2.48998768161436
73	12.9600000000000	2.45863758968653
74	13.1400000000000	2.41647322616264
75	13.3200000000000	2.32602098740271
76	13.5000000000000	2.30232510344848
77	13.6800000000000	2.21774734788107
78	13.8600000000000	2.14650089253183
79	14.0400000000000	2.09506018526346
80	14.2200000000000	2.05177218125277
81	14.4000000000000	1.99185397932655
82	14.5800000000000	1.91490612798331
83	14.7600000000000	1.86269564452401
84	14.9400000000000	1.81757456780420
85	15.1200000000000	1.77374700177223
86	15.3000000000000	1.70425535610909
87	15.4800000000000	1.64072500368110
88	15.6600000000000	1.55874605268054
89	15.8400000000000	1.51845530444273
90	16.0200000000000	1.45360940517983
91	16.2000000000000	1.38003606692522
92	16.3800000000000	1.28041220084258
93	16.5600000000000	1.23449053017322
94	16.7400000000000	1.12969029922111
95	16.9200000000000	1.06782579313683
96	17.1000000000000	0.989239140522622
97	17.2800000000000	0.929179185336630
98	17.4600000000000	0.817159497285777
99	17.6400000000000	0.760346309860853
100	17.8200000000000	0.675992290591612
101	18			0.597387776802768
